date,weekday,day,month,household,consumption,consumption_type
2013-01-20,6.0,20.0,1.0,04,564603.7708999113,Kitchen appliances
2013-01-21,0.0,21.0,1.0,04,2163582.505419892,Kitchen appliances
2013-01-22,1.0,22.0,1.0,04,776436.7858398922,Kitchen appliances
2013-01-23,2.0,23.0,1.0,04,508049.57463994285,Kitchen appliances
2012-06-27,2.0,27.0,6.0,04,277431.27172005293,Lamp
2012-06-28,3.0,28.0,6.0,04,246811.37289004133,Lamp
2012-06-29,4.0,29.0,6.0,04,216946.2794300422,Lamp
2012-06-30,5.0,30.0,6.0,04,336155.40449004143,Lamp
2012-07-01,6.0,1.0,7.0,04,177846.94188005058,Lamp
2012-07-02,0.0,2.0,7.0,04,177314.65790005523,Lamp
2012-07-03,1.0,3.0,7.0,04,504757.7015200223,Lamp
2012-07-04,2.0,4.0,7.0,04,232244.76585005235,Lamp
2012-07-05,3.0,5.0,7.0,04,248930.05996004707,Lamp
2012-07-06,4.0,6.0,7.0,04,218090.02094002388,Lamp
2012-07-07,5.0,7.0,7.0,04,550650.8126598421,Lamp
2012-07-08,6.0,8.0,7.0,04,472716.7025600266,Lamp
2012-07-09,0.0,9.0,7.0,04,317361.0152500374,Lamp
2012-07-10,1.0,10.0,7.0,04,294711.1866200481,Lamp
2012-07-11,2.0,11.0,7.0,04,304189.70917005144,Lamp
2012-07-12,3.0,12.0,7.0,04,329418.3617800361,Lamp
2012-07-13,4.0,13.0,7.0,04,563119.1709999583,Lamp
2012-07-14,5.0,14.0,7.0,04,197909.33984004185,Lamp
2012-07-15,6.0,15.0,7.0,04,46636.69916002023,Lamp
2012-07-16,0.0,16.0,7.0,04,48562.90996002326,Lamp
2012-07-17,1.0,17.0,7.0,04,49190.048360024244,Lamp
2012-07-18,2.0,18.0,7.0,04,48726.413900023515,Lamp
2012-07-19,3.0,19.0,7.0,04,49281.87934002439,Lamp
2012-07-20,4.0,20.0,7.0,04,49069.100240024054,Lamp
2012-07-21,5.0,21.0,7.0,04,49357.62582002449,Lamp
2012-07-22,6.0,22.0,7.0,04,175363.4183700232,Lamp
2012-07-23,0.0,23.0,7.0,04,402385.21160002943,Lamp
2012-07-24,1.0,24.0,7.0,04,201386.21929004486,Lamp
2012-07-25,2.0,25.0,7.0,04,144261.05574004364,Lamp
2012-07-26,3.0,26.0,7.0,04,232256.08448006274,Lamp
2012-07-27,4.0,27.0,7.0,04,96780.79724004405,Lamp
2012-07-28,5.0,28.0,7.0,04,364948.9546000419,Lamp
2012-07-29,6.0,29.0,7.0,04,200223.313040048,Lamp
2012-07-30,0.0,30.0,7.0,04,411242.8987800321,Lamp
2012-07-31,1.0,31.0,7.0,04,357629.51222005114,Lamp
2012-08-01,2.0,1.0,8.0,04,333315.95848004526,Lamp
2012-08-02,3.0,2.0,8.0,04,377712.9404500293,Lamp
2012-08-03,4.0,3.0,8.0,04,290873.80920003547,Lamp
2012-08-04,5.0,4.0,8.0,04,371423.2470100285,Lamp
2012-08-05,6.0,5.0,8.0,04,191931.09758005445,Lamp
2012-08-06,0.0,6.0,8.0,04,272444.2245500408,Lamp
2012-08-07,1.0,7.0,8.0,04,245120.73512004205,Lamp
2012-08-08,2.0,8.0,8.0,04,329242.3809900349,Lamp
2012-08-09,3.0,9.0,8.0,04,395234.597140032,Lamp
2012-08-10,4.0,10.0,8.0,04,348573.6217000349,Lamp
2012-08-11,5.0,11.0,8.0,04,272551.70590004796,Lamp
2012-08-12,6.0,12.0,8.0,04,347245.98270007106,Lamp
2012-08-13,0.0,13.0,8.0,04,354372.61092004913,Lamp
2012-08-14,1.0,14.0,8.0,04,165849.00218004713,Lamp
2012-08-15,2.0,15.0,8.0,04,278054.27812005224,Lamp
2012-08-16,3.0,16.0,8.0,04,261423.91004005307,Lamp
2012-08-17,4.0,17.0,8.0,04,227263.3026600397,Lamp
2012-08-18,5.0,18.0,8.0,04,377637.69648002373,Lamp
2012-08-19,6.0,19.0,8.0,04,426190.82586004736,Lamp
2012-08-20,0.0,20.0,8.0,04,365234.4277100364,Lamp
2012-08-21,1.0,21.0,8.0,04,205748.30436004855,Lamp
2012-08-22,2.0,22.0,8.0,04,299461.0950400557,Lamp
2012-08-23,3.0,23.0,8.0,04,251615.17776005575,Lamp
2012-08-24,4.0,24.0,8.0,04,261394.9767400478,Lamp
2012-08-25,5.0,25.0,8.0,04,309551.3612800357,Lamp
2012-08-26,6.0,26.0,8.0,04,265579.41298003745,Lamp
2012-08-27,0.0,27.0,8.0,04,309878.11432004,Lamp
2012-08-28,1.0,28.0,8.0,04,339560.5995200417,Lamp
2012-08-29,2.0,29.0,8.0,04,269828.7780900548,Lamp
2012-08-30,3.0,30.0,8.0,04,285674.33824005525,Lamp
2012-08-31,4.0,31.0,8.0,04,323847.0085500401,Lamp
2012-09-01,5.0,1.0,9.0,04,181113.74144004096,Lamp
2012-09-02,6.0,2.0,9.0,04,440012.4287000375,Lamp
2012-09-03,0.0,3.0,9.0,04,191153.897180045,Lamp
2012-09-04,1.0,4.0,9.0,04,247112.69497005345,Lamp
2012-09-05,2.0,5.0,9.0,04,34118.15340000057,Lamp
2012-09-11,1.0,11.0,9.0,04,168745.45644001532,Lamp
2012-09-12,2.0,12.0,9.0,04,378979.0145600429,Lamp
2012-09-13,3.0,13.0,9.0,04,370869.6258200441,Lamp
2012-09-14,4.0,14.0,9.0,04,28794.61471999898,Lamp
2012-09-15,5.0,15.0,9.0,04,32424.920199999397,Lamp
2012-09-16,6.0,16.0,9.0,04,260291.37506004618,Lamp
2012-09-17,0.0,17.0,9.0,04,112360.75793005482,Lamp
2012-09-18,1.0,18.0,9.0,04,253080.6266300511,Lamp
2012-09-19,2.0,19.0,9.0,04,131356.25756004418,Lamp
2012-09-20,3.0,20.0,9.0,04,185995.61952004163,Lamp
2012-09-21,4.0,21.0,9.0,04,190356.77325002645,Lamp
2012-09-22,5.0,22.0,9.0,04,367429.18519006146,Lamp
2012-09-23,6.0,23.0,9.0,04,213641.11146004242,Lamp
2012-09-24,0.0,24.0,9.0,04,365451.3813100607,Lamp
2012-09-25,1.0,25.0,9.0,04,390961.5790700428,Lamp
2012-09-26,2.0,26.0,9.0,04,669106.9699698408,Lamp
2012-09-27,3.0,27.0,9.0,04,416919.83769003337,Lamp
2012-09-28,4.0,28.0,9.0,04,247758.78735003693,Lamp
2012-09-29,5.0,29.0,9.0,04,277068.53966003424,Lamp
2012-09-30,6.0,30.0,9.0,04,443436.3646600479,Lamp
2012-10-01,0.0,1.0,10.0,04,313139.71496003785,Lamp
2012-10-02,1.0,2.0,10.0,04,50462.243400026244,Lamp
2012-10-03,2.0,3.0,10.0,04,51089.38180002723,Lamp
2012-10-04,3.0,4.0,10.0,04,441734.05041001714,Lamp
2012-10-05,4.0,5.0,10.0,04,319571.4790300331,Lamp
2012-10-06,5.0,6.0,10.0,04,285867.2315600434,Lamp
2012-10-07,6.0,7.0,10.0,04,261959.64260003553,Lamp
2012-10-08,0.0,8.0,10.0,04,820671.148439748,Lamp
2012-10-09,1.0,9.0,10.0,04,576360.7545798252,Lamp
2012-10-10,2.0,10.0,10.0,04,521928.8253400214,Lamp
2012-10-11,3.0,11.0,10.0,04,524888.4175900095,Lamp
2012-10-12,4.0,12.0,10.0,04,625897.8859098494,Lamp
2012-10-13,5.0,13.0,10.0,04,285498.85734004166,Lamp
2012-10-14,6.0,14.0,10.0,04,412616.0893300491,Lamp
2012-10-15,0.0,15.0,10.0,04,677398.7723397106,Lamp
2012-10-16,1.0,16.0,10.0,04,478645.3418000334,Lamp
2012-10-17,2.0,17.0,10.0,04,396949.0606000367,Lamp
2012-10-18,3.0,18.0,10.0,04,421044.4335400318,Lamp
2012-10-19,4.0,19.0,10.0,04,340408.7474600413,Lamp
2012-10-20,5.0,20.0,10.0,04,568973.4022199378,Lamp
2012-10-21,6.0,21.0,10.0,04,308026.02846004226,Lamp
2012-10-22,0.0,22.0,10.0,04,298818.18294005183,Lamp
2012-10-23,1.0,23.0,10.0,04,342699.61652004014,Lamp
2012-10-24,2.0,24.0,10.0,04,364412.6284500494,Lamp
2012-10-25,3.0,25.0,10.0,04,52015.674119999756,Lamp
2012-11-07,2.0,7.0,11.0,04,104820.67522001614,Lamp
2012-11-08,3.0,8.0,11.0,04,248018.82988004782,Lamp
2012-11-09,4.0,9.0,11.0,04,366453.58146003605,Lamp
2012-11-10,5.0,10.0,11.0,04,241909.94552003898,Lamp
2012-11-11,6.0,11.0,11.0,04,271430.47880004207,Lamp
2012-11-12,0.0,12.0,11.0,04,245943.49192004572,Lamp
2012-11-13,1.0,13.0,11.0,04,183272.2889000501,Lamp
2012-11-14,2.0,14.0,11.0,04,280644.3391600454,Lamp
2012-11-15,3.0,15.0,11.0,04,283229.9493800465,Lamp
2012-11-16,4.0,16.0,11.0,04,185686.6058500227,Lamp
2012-12-01,5.0,1.0,12.0,04,1558551.521280374,Lamp
2012-12-02,6.0,2.0,12.0,04,4706090.426759203,Lamp
2012-12-03,0.0,3.0,12.0,04,4541648.594499292,Lamp
2012-12-04,1.0,4.0,12.0,04,4678869.097939908,Lamp
2012-12-05,2.0,5.0,12.0,04,4674035.284939733,Lamp
2012-12-06,3.0,6.0,12.0,04,4655122.052629807,Lamp
2012-12-07,4.0,7.0,12.0,04,4731268.9076198265,Lamp
2012-12-08,5.0,8.0,12.0,04,4804982.084970004,Lamp
2012-12-09,6.0,9.0,12.0,04,4755621.271860001,Lamp
2012-12-10,0.0,10.0,12.0,04,4688564.948719714,Lamp
2012-12-11,1.0,11.0,12.0,04,4619290.751309451,Lamp
2012-12-12,2.0,12.0,12.0,04,4682569.895479744,Lamp
2012-12-13,3.0,13.0,12.0,04,3582655.137969892,Lamp
2012-12-14,4.0,14.0,12.0,04,4543661.8288791375,Lamp
2012-12-15,5.0,15.0,12.0,04,4666638.810400191,Lamp
2012-12-16,6.0,16.0,12.0,04,4283145.188729347,Lamp
2012-12-17,0.0,17.0,12.0,04,4025749.066380337,Lamp
2012-12-18,1.0,18.0,12.0,04,4800967.399219719,Lamp
2012-12-19,2.0,19.0,12.0,04,4700506.496439823,Lamp
2012-12-20,3.0,20.0,12.0,04,3424009.6726994324,Lamp
2012-12-21,4.0,21.0,12.0,04,1125267.7967500996,Lamp
2012-12-22,5.0,22.0,12.0,04,1381685.9549592938,Lamp
2012-12-23,6.0,23.0,12.0,04,829751.8865402027,Lamp
2012-12-24,0.0,24.0,12.0,04,810953.4014402215,Lamp
2012-12-25,1.0,25.0,12.0,04,1602374.1658900348,Lamp
2012-12-26,2.0,26.0,12.0,04,1499772.2482197254,Lamp
2012-12-27,3.0,27.0,12.0,04,1933340.5356080872,Lamp
2012-12-28,4.0,28.0,12.0,04,1258082.8343198595,Lamp
2012-12-29,5.0,29.0,12.0,04,1653072.3893288872,Lamp
2012-12-30,6.0,30.0,12.0,04,1213325.8041399145,Lamp
2012-12-31,0.0,31.0,12.0,04,1290376.200979795,Lamp
2013-01-01,1.0,1.0,1.0,04,1671006.8120889044,Lamp
2013-01-02,2.0,2.0,1.0,04,1659298.0295087893,Lamp
2013-01-03,3.0,3.0,1.0,04,2081494.5193492817,Lamp
2013-01-04,4.0,4.0,1.0,04,559928.5305298977,Lamp
2013-01-05,5.0,5.0,1.0,04,614390.7953099526,Lamp
2013-01-06,6.0,6.0,1.0,04,1699123.7198090951,Lamp
2013-01-07,0.0,7.0,1.0,04,1696545.3023187236,Lamp
2013-01-08,1.0,8.0,1.0,04,1260282.6732698472,Lamp
2013-01-09,2.0,9.0,1.0,04,1291185.878549791,Lamp
2013-01-10,3.0,10.0,1.0,04,1901523.4372788954,Lamp
2013-01-11,4.0,11.0,1.0,04,1428118.817849541,Lamp
2013-01-12,5.0,12.0,1.0,04,988139.750450184,Lamp
2013-01-13,6.0,13.0,1.0,04,873097.7086901461,Lamp
2012-06-27,2.0,27.0,6.0,04,1274952.2520000623,Stereo and laptop
2012-06-28,3.0,28.0,6.0,04,1371785.7058990886,Stereo and laptop
2012-06-29,4.0,29.0,6.0,04,1377476.5500991333,Stereo and laptop
2012-06-30,5.0,30.0,6.0,04,1289878.587899956,Stereo and laptop
2012-07-01,6.0,1.0,7.0,04,1354429.9672000117,Stereo and laptop
2012-07-02,0.0,2.0,7.0,04,1793782.0198985916,Stereo and laptop
2012-07-03,1.0,3.0,7.0,04,1540452.8060994258,Stereo and laptop
2012-07-04,2.0,4.0,7.0,04,1641068.5849998859,Stereo and laptop
2012-07-05,3.0,5.0,7.0,04,1617803.14229819,Stereo and laptop
2012-07-06,4.0,6.0,7.0,04,1737555.4593983497,Stereo and laptop
2012-07-07,5.0,7.0,7.0,04,2326045.1730994834,Stereo and laptop
2012-07-08,6.0,8.0,7.0,04,1724738.410699229,Stereo and laptop
2012-07-09,0.0,9.0,7.0,04,1779201.907699868,Stereo and laptop
2012-07-10,1.0,10.0,7.0,04,1975160.0167989621,Stereo and laptop
2012-07-11,2.0,11.0,7.0,04,2188617.325001159,Stereo and laptop
2012-07-12,3.0,12.0,7.0,04,1271981.0155999574,Stereo and laptop
2012-07-13,4.0,13.0,7.0,04,1668943.185200596,Stereo and laptop
2012-07-14,5.0,14.0,7.0,04,1274328.3691999938,Stereo and laptop
2012-07-15,6.0,15.0,7.0,04,1201299.1226002257,Stereo and laptop
2012-07-16,0.0,16.0,7.0,04,1292949.1568998932,Stereo and laptop
2012-07-17,1.0,17.0,7.0,04,1293513.0032999264,Stereo and laptop
2012-07-18,2.0,18.0,7.0,04,1293570.7597998984,Stereo and laptop
2012-07-19,3.0,19.0,7.0,04,1293269.3089999137,Stereo and laptop
2012-07-20,4.0,20.0,7.0,04,1294868.4999998955,Stereo and laptop
2012-07-21,5.0,21.0,7.0,04,1268504.7651000947,Stereo and laptop
2012-07-22,6.0,22.0,7.0,04,2027324.9441003022,Stereo and laptop
2012-07-23,0.0,23.0,7.0,04,1933317.1286999527,Stereo and laptop
2012-07-24,1.0,24.0,7.0,04,1269021.1285999005,Stereo and laptop
2012-07-25,2.0,25.0,7.0,04,1317098.4653994585,Stereo and laptop
2012-07-26,3.0,26.0,7.0,04,1257845.6750998267,Stereo and laptop
2012-07-27,4.0,27.0,7.0,04,1246271.5100000666,Stereo and laptop
2012-07-28,5.0,28.0,7.0,04,1261844.1974998303,Stereo and laptop
2012-07-29,6.0,29.0,7.0,04,1641440.4248998235,Stereo and laptop
2012-07-30,0.0,30.0,7.0,04,1267201.7831000395,Stereo and laptop
2012-07-31,1.0,31.0,7.0,04,1651441.2777002524,Stereo and laptop
2012-08-01,2.0,1.0,8.0,04,1880841.3592996204,Stereo and laptop
2012-08-02,3.0,2.0,8.0,04,1745379.2929995304,Stereo and laptop
2012-08-03,4.0,3.0,8.0,04,1681575.6224995365,Stereo and laptop
2012-08-04,5.0,4.0,8.0,04,1974386.6815990072,Stereo and laptop
2012-08-05,6.0,5.0,8.0,04,1436929.6789000889,Stereo and laptop
2012-08-06,0.0,6.0,8.0,04,1274030.7472996493,Stereo and laptop
2012-08-07,1.0,7.0,8.0,04,1742799.2304987076,Stereo and laptop
2012-08-08,2.0,8.0,8.0,04,1501436.1820001241,Stereo and laptop
2012-08-09,3.0,9.0,8.0,04,1602329.024698757,Stereo and laptop
2012-08-10,4.0,10.0,8.0,04,1275045.734799756,Stereo and laptop
2012-08-11,5.0,11.0,8.0,04,1425344.3383188525,Stereo and laptop
2012-08-12,6.0,12.0,8.0,04,1419676.2312001346,Stereo and laptop
2012-08-13,0.0,13.0,8.0,04,1642740.5533992213,Stereo and laptop
2012-08-14,1.0,14.0,8.0,04,1403604.6731994664,Stereo and laptop
2012-08-15,2.0,15.0,8.0,04,1568213.084200078,Stereo and laptop
2012-08-16,3.0,16.0,8.0,04,1532321.8858990206,Stereo and laptop
2012-08-17,4.0,17.0,8.0,04,1222944.3544000967,Stereo and laptop
2012-08-18,5.0,18.0,8.0,04,1960578.0551007045,Stereo and laptop
2012-08-19,6.0,19.0,8.0,04,1623965.342099632,Stereo and laptop
2012-08-20,0.0,20.0,8.0,04,1565021.1361001371,Stereo and laptop
2012-08-21,1.0,21.0,8.0,04,1412160.1199997435,Stereo and laptop
2012-08-22,2.0,22.0,8.0,04,1729355.1519000437,Stereo and laptop
2012-08-23,3.0,23.0,8.0,04,1696169.6634993814,Stereo and laptop
2012-08-24,4.0,24.0,8.0,04,1633917.0480987174,Stereo and laptop
2012-08-25,5.0,25.0,8.0,04,1847004.4906986041,Stereo and laptop
2012-08-26,6.0,26.0,8.0,04,1913042.5676985453,Stereo and laptop
2012-08-27,0.0,27.0,8.0,04,1501097.2703992396,Stereo and laptop
2012-08-28,1.0,28.0,8.0,04,1310050.3098990808,Stereo and laptop
2012-08-29,2.0,29.0,8.0,04,1434783.4290995048,Stereo and laptop
2012-08-30,3.0,30.0,8.0,04,1539106.0598990882,Stereo and laptop
2012-08-31,4.0,31.0,8.0,04,1276246.7954994985,Stereo and laptop
2012-09-01,5.0,1.0,9.0,04,1111499.0719984144,Stereo and laptop
2012-09-02,6.0,2.0,9.0,04,1373951.6106989884,Stereo and laptop
2012-09-03,0.0,3.0,9.0,04,1286709.56969907,Stereo and laptop
2012-09-04,1.0,4.0,9.0,04,1512060.2147990565,Stereo and laptop
2012-09-05,2.0,5.0,9.0,04,354976.3798002079,Stereo and laptop
2012-09-11,1.0,11.0,9.0,04,939082.3592997908,Stereo and laptop
2012-09-12,2.0,12.0,9.0,04,1112871.5166985204,Stereo and laptop
2012-09-13,3.0,13.0,9.0,04,1109673.3053984707,Stereo and laptop
2012-09-14,4.0,14.0,9.0,04,429611.8273002747,Stereo and laptop
2012-09-15,5.0,15.0,9.0,04,651991.6849000365,Stereo and laptop
2012-09-16,6.0,16.0,9.0,04,1558034.87279881,Stereo and laptop
2012-09-17,0.0,17.0,9.0,04,1104823.9939984737,Stereo and laptop
2012-09-18,1.0,18.0,9.0,04,1488908.7330991977,Stereo and laptop
2012-09-19,2.0,19.0,9.0,04,1728805.4814995304,Stereo and laptop
2012-09-20,3.0,20.0,9.0,04,1840232.1500989594,Stereo and laptop
2012-09-21,4.0,21.0,9.0,04,1409626.1718994766,Stereo and laptop
2012-09-22,5.0,22.0,9.0,04,1098934.5465984505,Stereo and laptop
2012-09-23,6.0,23.0,9.0,04,1099614.398798433,Stereo and laptop
2012-09-24,0.0,24.0,9.0,04,1591853.481598503,Stereo and laptop
2012-09-25,1.0,25.0,9.0,04,1944071.435799314,Stereo and laptop
2012-09-26,2.0,26.0,9.0,04,1750944.3950989696,Stereo and laptop
2012-09-27,3.0,27.0,9.0,04,2118394.8865995235,Stereo and laptop
2012-09-28,4.0,28.0,9.0,04,2051858.9636994465,Stereo and laptop
2012-09-29,5.0,29.0,9.0,04,2122388.6344983145,Stereo and laptop
2012-09-30,6.0,30.0,9.0,04,1838771.143499499,Stereo and laptop
2012-10-01,0.0,1.0,10.0,04,1387202.5840986317,Stereo and laptop
2012-10-02,1.0,2.0,10.0,04,1118855.965898622,Stereo and laptop
2012-10-03,2.0,3.0,10.0,04,1124488.865298637,Stereo and laptop
2012-10-04,3.0,4.0,10.0,04,1559692.5107993307,Stereo and laptop
2012-10-05,4.0,5.0,10.0,04,1246662.2802992666,Stereo and laptop
2012-10-06,5.0,6.0,10.0,04,1785465.4923992679,Stereo and laptop
2012-10-07,6.0,7.0,10.0,04,1656015.6939986763,Stereo and laptop
2012-10-08,0.0,8.0,10.0,04,1698795.2635989059,Stereo and laptop
2012-10-09,1.0,9.0,10.0,04,1973445.9262992823,Stereo and laptop
2012-10-10,2.0,10.0,10.0,04,1118179.4552984866,Stereo and laptop
2012-10-11,3.0,11.0,10.0,04,544724.5689804283,Stereo and laptop
2012-10-12,4.0,12.0,10.0,04,0.0,Stereo and laptop
2012-10-13,5.0,13.0,10.0,04,6.6741600000000005,Stereo and laptop
2012-10-14,6.0,14.0,10.0,04,0.0,Stereo and laptop
2012-10-15,0.0,15.0,10.0,04,4.44944,Stereo and laptop
2012-10-16,1.0,16.0,10.0,04,19.67548,Stereo and laptop
2012-10-17,2.0,17.0,10.0,04,0.0,Stereo and laptop
2012-10-18,3.0,18.0,10.0,04,104771.2795799996,Stereo and laptop
2012-10-19,4.0,19.0,10.0,04,2.22472,Stereo and laptop
2012-10-20,5.0,20.0,10.0,04,0.0,Stereo and laptop
2012-11-07,2.0,7.0,11.0,04,94366.56107998925,Stereo and laptop
2012-11-08,3.0,8.0,11.0,04,62535.192580000075,Stereo and laptop
2012-11-09,4.0,9.0,11.0,04,40436.67889000259,Stereo and laptop
2012-11-10,5.0,10.0,11.0,04,2.22472,Stereo and laptop
2012-11-11,6.0,11.0,11.0,04,0.0,Stereo and laptop
2012-11-12,0.0,12.0,11.0,04,0.0,Stereo and laptop
2012-11-13,1.0,13.0,11.0,04,4.44944,Stereo and laptop
2012-11-14,2.0,14.0,11.0,04,388286.8733700092,Stereo and laptop
2012-11-15,3.0,15.0,11.0,04,374561.6585600054,Stereo and laptop
2012-11-16,4.0,16.0,11.0,04,0.0,Stereo and laptop
2012-11-17,5.0,17.0,11.0,04,156389.95035999874,Stereo and laptop
2012-11-18,6.0,18.0,11.0,04,597110.6025200017,Stereo and laptop
2012-11-19,0.0,19.0,11.0,04,135421.94726999794,Stereo and laptop
2012-11-20,1.0,20.0,11.0,04,2.22472,Stereo and laptop
2012-11-21,2.0,21.0,11.0,04,0.0,Stereo and laptop
2012-12-01,5.0,1.0,12.0,04,4.36269,Stereo and laptop
2012-12-02,6.0,2.0,12.0,04,6.58741,Stereo and laptop
2012-12-03,0.0,3.0,12.0,04,44179.04177000015,Stereo and laptop
2012-12-04,1.0,4.0,12.0,04,525234.8774299943,Stereo and laptop
2012-12-05,2.0,5.0,12.0,04,360026.46228994185,Stereo and laptop
2012-12-06,3.0,6.0,12.0,04,2.22472,Stereo and laptop
2012-12-07,4.0,7.0,12.0,04,0.0,Stereo and laptop
2012-12-08,5.0,8.0,12.0,04,133712.55331000095,Stereo and laptop
2012-12-09,6.0,9.0,12.0,04,0.0,Stereo and laptop
2012-12-10,0.0,10.0,12.0,04,10.86335,Stereo and laptop
2012-12-11,1.0,11.0,12.0,04,0.0,Stereo and laptop
2012-12-12,2.0,12.0,12.0,04,0.0,Stereo and laptop
2012-12-13,3.0,13.0,12.0,04,245840.7543199999,Stereo and laptop
2012-12-14,4.0,14.0,12.0,04,4.36269,Stereo and laptop
2012-12-15,5.0,15.0,12.0,04,144682.50374999872,Stereo and laptop
2012-12-16,6.0,16.0,12.0,04,8.72538,Stereo and laptop
2012-12-17,0.0,17.0,12.0,04,4.44944,Stereo and laptop
2012-12-18,1.0,18.0,12.0,04,637821.9099500034,Stereo and laptop
2012-12-19,2.0,19.0,12.0,04,0.0,Stereo and laptop
2012-12-20,3.0,20.0,12.0,04,2.22472,Stereo and laptop
2012-12-21,4.0,21.0,12.0,04,384825.56218009465,Stereo and laptop
2012-12-22,5.0,22.0,12.0,04,943951.5212997986,Stereo and laptop
2012-12-24,0.0,24.0,12.0,04,341330.3857000981,Stereo and laptop
2012-12-25,1.0,25.0,12.0,04,1311172.238598816,Stereo and laptop
2012-12-26,2.0,26.0,12.0,04,1170819.4237987658,Stereo and laptop
2012-12-27,3.0,27.0,12.0,04,1170410.5075988804,Stereo and laptop
2012-12-28,4.0,28.0,12.0,04,1466042.2135988974,Stereo and laptop
2012-12-29,5.0,29.0,12.0,04,1266525.2528990393,Stereo and laptop
2012-12-30,6.0,30.0,12.0,04,1064949.3995996777,Stereo and laptop
2012-12-31,0.0,31.0,12.0,04,1209466.5934991604,Stereo and laptop
2013-01-01,1.0,1.0,1.0,04,1346058.3693191453,Stereo and laptop
2013-01-02,2.0,2.0,1.0,04,1001601.8388988981,Stereo and laptop
2013-01-03,3.0,3.0,1.0,04,1030654.0346988551,Stereo and laptop
2013-01-04,4.0,4.0,1.0,04,585104.9308200344,Stereo and laptop
2013-01-05,5.0,5.0,1.0,04,529226.0290000392,Stereo and laptop
2013-01-06,6.0,6.0,1.0,04,2053857.725300425,Stereo and laptop
2013-01-07,0.0,7.0,1.0,04,924976.8750500717,Stereo and laptop
2013-01-08,1.0,8.0,1.0,04,382527.80549999676,Stereo and laptop
2013-01-09,2.0,9.0,1.0,04,2755726.262099276,Stereo and laptop
2013-01-10,3.0,10.0,1.0,04,2505460.299489241,Stereo and laptop
2013-01-11,4.0,11.0,1.0,04,133081.97029998788,Stereo and laptop
2013-01-12,5.0,12.0,1.0,04,102565.75589998634,Stereo and laptop
2013-01-13,6.0,13.0,1.0,04,4979.666899999981,Stereo and laptop
2012-06-27,2.0,27.0,6.0,04,17733999.292412337,Freezer
2012-06-28,3.0,28.0,6.0,04,15024894.785404142,Freezer
2012-06-29,4.0,29.0,6.0,04,13652597.09960239,Freezer
2012-06-30,5.0,30.0,6.0,04,21552774.192020744,Freezer
2012-07-01,6.0,1.0,7.0,04,19698240.626015436,Freezer
2012-07-02,0.0,2.0,7.0,04,19285230.738018602,Freezer
2012-07-03,1.0,3.0,7.0,04,19102677.313004367,Freezer
2012-07-04,2.0,4.0,7.0,04,17736131.038407538,Freezer
2012-07-05,3.0,5.0,7.0,04,17421031.17770744,Freezer
2012-07-06,4.0,6.0,7.0,04,16988090.839906402,Freezer
2012-07-07,5.0,7.0,7.0,04,16943034.259705644,Freezer
2012-07-08,6.0,8.0,7.0,04,17702916.146908954,Freezer
2012-07-09,0.0,9.0,7.0,04,17417931.51790701,Freezer
2012-07-10,1.0,10.0,7.0,04,17477679.042601768,Freezer
2012-07-11,2.0,11.0,7.0,04,17037007.33460608,Freezer
2012-07-12,3.0,12.0,7.0,04,16781079.499107778,Freezer
2012-07-13,4.0,13.0,7.0,04,17059329.95160853,Freezer
2012-07-14,5.0,14.0,7.0,04,16616989.488907319,Freezer
2012-07-15,6.0,15.0,7.0,04,15421426.330704184,Freezer
2012-07-16,0.0,16.0,7.0,04,16470086.447305812,Freezer
2012-07-17,1.0,17.0,7.0,04,16432246.910307571,Freezer
2012-07-18,2.0,18.0,7.0,04,16761723.16270755,Freezer
2012-07-19,3.0,19.0,7.0,04,16950605.205104347,Freezer
2012-07-20,4.0,20.0,7.0,04,16847011.80030797,Freezer
2012-07-21,5.0,21.0,7.0,04,16279342.084006038,Freezer
2012-07-22,6.0,22.0,7.0,04,16622518.342805577,Freezer
2012-07-23,0.0,23.0,7.0,04,17207402.0331064,Freezer
2012-07-24,1.0,24.0,7.0,04,16925636.746909067,Freezer
2012-07-25,2.0,25.0,7.0,04,16687519.539407818,Freezer
2012-07-26,3.0,26.0,7.0,04,17268241.91730691,Freezer
2012-07-27,4.0,27.0,7.0,04,17738024.90390861,Freezer
2012-07-28,5.0,28.0,7.0,04,18016453.354708545,Freezer
2012-07-29,6.0,29.0,7.0,04,17545030.020207096,Freezer
2012-07-30,0.0,30.0,7.0,04,17368213.06380561,Freezer
2012-07-31,1.0,31.0,7.0,04,17406544.090412565,Freezer
2012-08-01,2.0,1.0,8.0,04,17483276.304209214,Freezer
2012-08-02,3.0,2.0,8.0,04,17689013.565008935,Freezer
2012-08-03,4.0,3.0,8.0,04,17774395.626006458,Freezer
2012-08-04,5.0,4.0,8.0,04,17911291.848307803,Freezer
2012-08-05,6.0,5.0,8.0,04,18337679.709705736,Freezer
2012-08-06,0.0,6.0,8.0,04,17504586.502005264,Freezer
2012-08-07,1.0,7.0,8.0,04,17238859.777310904,Freezer
2012-08-08,2.0,8.0,8.0,04,17347593.908512793,Freezer
2012-08-09,3.0,9.0,8.0,04,17405553.584909674,Freezer
2012-08-10,4.0,10.0,8.0,04,17527403.852007423,Freezer
2012-08-11,5.0,11.0,8.0,04,18148355.778213464,Freezer
2012-08-12,6.0,12.0,8.0,04,18124000.90390641,Freezer
